"Domain","UniqueName","Name","Enabled","ParentUniqueName"
"unspsc","71112325","Borehole seismic land acquisition services","711123","Yes"
"unspsc","71112326","Borehole seismic marine acquisition services","711123","Yes"
"unspsc","71121008","Oilwell lost circulation services","711210","Yes"
"unspsc","71121009","Oilfield mud removal services","711210","Yes"
"unspsc","71121010","Plug cement services","711210","Yes"
"unspsc","71121011","Well site pressure pumping services","711210","Yes"
"unspsc","71121012","Oilfield pressure testing services","711210","Yes"
"unspsc","71121016","Squeeze well cementing services","711210","Yes"
"unspsc","71121017","Well water control services","711210","Yes"
"unspsc","71121018","Well cement evaluation services","711210","Yes"
"unspsc","71121024","Casing cement services","711210","Yes"
"unspsc","71121025","Other cementing services","711210","Yes"
"unspsc","71121001","Oilfield casing hardware services","711210","Yes"
"unspsc","71121002","Oilfield cement lab testing services","711210","Yes"
"unspsc","711218","Artificial lift services","7112","Yes"
"unspsc","711216","Oil well drilling services","7112","Yes"
"unspsc","711212","Coring services","7112","Yes"
"unspsc","711220","Well perforating services","7112","Yes"
"unspsc","711217","Oilfield fishing services","7112","Yes"
"unspsc","711229","Oilfield rigs","7112","Yes"
"unspsc","711228","Well monitoring services","7112","Yes"
"unspsc","711227","Well maintenance services","7112","Yes"
"unspsc","711224","Well testing services","7112","Yes"
"unspsc","711221","Oilfield sand control services","7112","Yes"
"unspsc","711226","Well completion services","7112","Yes"
"unspsc","711223","Subsea well services","7112","Yes"
"unspsc","711230","Integrated services","7112","Yes"
"unspsc","711225","Water or gas control services","7112","Yes"
"unspsc","711222","Slickline services","7112","Yes"
"unspsc","711210","Cement pumping services","7112","Yes"
"unspsc","711211","Coiled tubing services","7112","Yes"
"unspsc","711215","Drilling measurement services","7112","Yes"
"unspsc","711213","Downhole drilling tool services","7112","Yes"
"unspsc","711214","Oilfield drilling bit services","7112","Yes"
"unspsc","711219","Downhole fluid services","7112","Yes"
"unspsc","71121123","Casing exit with coiled tubing services","711211","Yes"
"unspsc","71121112","High pressure coiled tubing services","711211","Yes"
"unspsc","71121101","Acidizing through coiled tubing services","711211","Yes"
"unspsc","71121113","Horizontal isolation oilfield services","711211","Yes"
"unspsc","71121102","Cable installation through coiled tubing services","711211","Yes"
"unspsc","71121114","Logging with coiled tubing services","711211","Yes"
"unspsc","71121103","Cementing through coiled tubing services","711211","Yes"
"unspsc","71121115","Milling through coiled tubing services","711211","Yes"
"unspsc","71121104","Chemical cutting through coiled tubing services","711211","Yes"
"unspsc","71121116","Nitrogen related applications through coiled tubing","711211","Yes"
"unspsc","71121105","Clean out through coiled tubing services","711211","Yes"
"unspsc","71121117","Perforating through coiled tubing services","711211","Yes"
"unspsc","71121106","Completion through coiled tubing services","711211","Yes"
"unspsc","71121118","Pipeline or flow line laying services","711211","Yes"
"unspsc","71121107","Conveying inflatables through coiled tubing services","711211","Yes"
"unspsc","71121119","Pipeline intervention services","711211","Yes"
"unspsc","71121108","Coring through coiled tubing services","711211","Yes"
"unspsc","71121120","Sand control through coiled tubing services","711211","Yes"
"unspsc","71121109","Extended reach well services","711211","Yes"
"unspsc","71121121","Abrasive tubular cleaning services","711211","Yes"
"unspsc","71121110","Fishing through coiled tubing services","711211","Yes"
"unspsc","71121122","Well kill through coiled tubing services","711211","Yes"
"unspsc","71121111","Fracturing through coiled tubing services","711211","Yes"
"unspsc","71121210","Motor coring services","711212","Yes"
"unspsc","71121211","Full closure systems services","711212","Yes"
"unspsc","71121201","Conventional coring services","711212","Yes"
"unspsc","71121202","Core isolation services","711212","Yes"
"unspsc","71121203","Core preservation services","711212","Yes"
"unspsc","71121204","Horizontal coring services","711212","Yes"
"unspsc","71121205","Oriented coring services","711212","Yes"
"unspsc","71121206","Rig site core analysis services","711212","Yes"
"unspsc","71121207","Sponge coring services","711212","Yes"
"unspsc","71121208","Wireline retrievable coring services","711212","Yes"
"unspsc","71121209","Anti jamming system services","711212","Yes"
"unspsc","71121302","Downhole drilling borehole enlargement services","711213","Yes"
"unspsc","71121303","Downhole drilling reaming and gauge protection services","711213","Yes"
"unspsc","71121304","Downhole drilling torque or drag reduction services","711213","Yes"
"unspsc","71121305","Downhole drilling stuck pipe alleviation services","711213","Yes"
"unspsc","71121306","Downhole drilling tubular rental services","711213","Yes"
"unspsc","71121307","Downhole drilling tool repair services","711213","Yes"
"unspsc","71121309","Downhole drilling stabilization services","711213","Yes"
"unspsc","71121301","Downhole drilling vibration control services","711213","Yes"
"unspsc","71121404","Oilfield drilling bit recording services","711214","Yes"
"unspsc","71121405","Oilfield drilling bit repair services","711214","Yes"
"unspsc","71121406","Oilfield drilling bit footage contracts","711214","Yes"
"unspsc","71121407","Well site drilling optimization assistance service","711214","Yes"
"unspsc","71121408","Drill bit hydraulic lifting system services","711214","Yes"
"unspsc","71121401","Oilfield drilling bit design services","711214","Yes"
"unspsc","71121402","Oilfield drilling bit hydraulic optimization services","711214","Yes"
"unspsc","71121403","Oilfield drilling bit planning services","711214","Yes"
"unspsc","71121506","Electromagnetic telemetry when drilling services","711215","Yes"
"unspsc","71121507","Formation dip measurement when drilling services","711215","Yes"
"unspsc","71121508","Formation pressure measurement when drilling services","711215","Yes"
"unspsc","71121509","Geologically steered wells","711215","Yes"
"unspsc","71121510","Geostopping services","711215","Yes"
"unspsc","71121511","Mud logging services","711215","Yes"
"unspsc","71121512","Nuclear magnetic resonance services","711215","Yes"
"unspsc","71121501","Acoustic measurement when drilling services","711215","Yes"
"unspsc","71121513","Porosity measurement when drilling services","711215","Yes"
"unspsc","71121502","Acoustic telemetry when drilling services","711215","Yes"
"unspsc","71121514","Resistivity measurement when drilling services","711215","Yes"
"unspsc","71121503","Caliper measurement when drilling services","711215","Yes"
"unspsc","71121515","Well surveying management services","711215","Yes"
"unspsc","71121504","Density measurement when drilling services","711215","Yes"
"unspsc","71121516","Surveying wireline services","711215","Yes"
"unspsc","71121505","Oilfield drilling performance services","711215","Yes"
"unspsc","71121634","Oilfield hull systems services","711216","Yes"
"unspsc","71121623","Well drilling pipe storage","711216","Yes"
"unspsc","71121612","Well drilling of water intake well services","711216","Yes"
"unspsc","71121635","Rig well pulling crew services","711216","Yes"
"unspsc","71121624","Well drilling pipe threading","711216","Yes"
"unspsc","71121613","Well drilling rig monitor services","711216","Yes"
"unspsc","71121601","Well casing crew service","711216","Yes"
"unspsc","71121636","Wellhead equipment services","711216","Yes"
"unspsc","71121625","Rat hole well drilling service","711216","Yes"
"unspsc","71121614","Well drilling solids control","711216","Yes"
"unspsc","71121602","Well casing planning services","711216","Yes"
"unspsc","71121637","Sidetracking with whipstock services","711216","Yes"
"unspsc","71121626","Short radius directional well drilling services","711216","Yes"
"unspsc","71121615","Well drilling stabilizing or hole opening services","711216","Yes"
"unspsc","71121603","Well casing milling services","711216","Yes"
"unspsc","71121627","Steerable underreaming while well drilling services","711216","Yes"
"unspsc","71121616","Well drilling supervision","711216","Yes"
"unspsc","71121604","Coiled tubing drilling services","711216","Yes"
"unspsc","71121628","Ultra short radius directional well drilling services","711216","Yes"
"unspsc","71121617","Well drilling control services","711216","Yes"
"unspsc","71121605","Well completion planning services","711216","Yes"
"unspsc","71121629","Underbalanced well drilling services","711216","Yes"
"unspsc","71121618","Well drilling other general services","711216","Yes"
"unspsc","71121606","Conventional well directional drilling services","711216","Yes"
"unspsc","71121630","Well planning services","711216","Yes"
"unspsc","71121619","Extended reach directional well drilling services","711216","Yes"
"unspsc","71121607","Well directional drilling services","711216","Yes"
"unspsc","71121631","Well redrilling or reworking services","711216","Yes"
"unspsc","71121620","Multilateral directional well drilling services","711216","Yes"
"unspsc","71121608","Well drilling contract development services","711216","Yes"
"unspsc","71121632","Well drilling deviation control","711216","Yes"
"unspsc","71121621","Oil country tubular modification or testing services","711216","Yes"
"unspsc","71121610","Well drilling engineering services","711216","Yes"
"unspsc","71121633","Oilfield gravel packing services","711216","Yes"
"unspsc","71121622","Well drilling pickup or laydown service","711216","Yes"
"unspsc","71121611","Well drilling mud or fluid services","711216","Yes"
"unspsc","71121805","Plunger lift services","711218","Yes"
"unspsc","71121806","Reciprocating rod lift services","711218","Yes"
"unspsc","71121807","Hydraulic lifting services","711218","Yes"
"unspsc","71121808","Progressive cavity lift CVX services","711218","Yes"
"unspsc","71121809","Well site optimization and automation services","711218","Yes"
"unspsc","71121810","Electronic submersible pump lifting services","711218","Yes"
"unspsc","71121811","Other lift systems","711218","Yes"
"unspsc","71121812","Gas lift Services","711218","Yes"
"unspsc","71121701","Oilfield fishing service design services","711217","Yes"
"unspsc","71121702","Oilfield fishing service economic evaluation services","711217","Yes"
"unspsc","71121703","Oilfield fishing service operation services","711217","Yes"
"unspsc","71121704","Oilfield junk recovery services","711217","Yes"
"unspsc","71121705","Oilfield pipe recovery service","711217","Yes"
"unspsc","71121706","Oilfield fishing or drilling services","711217","Yes"
"unspsc","71121902","Downhole fluid laboratory services","711219","Yes"
"unspsc","71121903","Downhole fluid sampling services","711219","Yes"
"unspsc","71121904","Downhole fluid engineering services","711219","Yes"
"unspsc","71121901","Downhole fluid evaluation services","711219","Yes"
"unspsc","71122001","Coiled tubing well perforating services","711220","Yes"
"unspsc","71122002","Slickline well perforating services","711220","Yes"
"unspsc","71122003","Through tubing well perforation services","711220","Yes"
"unspsc","71122004","Tubing conveyed well perforating services","711220","Yes"
"unspsc","71122005","Wireline well perforating services","711220","Yes"
"unspsc","71122006","Well tubing puncher services","711220","Yes"
"unspsc","71122108","Fracturing pre frac design testing services","711221","Yes"
"unspsc","71122109","General /miscellaneous sand control services","711221","Yes"
"unspsc","71122110","Gravel carrier fluid sand control services","711221","Yes"
"unspsc","71122111","Sand control lab testing services","711221","Yes"
"unspsc","71122112","Multizone sand control services","711221","Yes"
"unspsc","71122113","Sand control monitoring services","711221","Yes"
"unspsc","71122101","Acid sand control pumping services","711221","Yes"
"unspsc","71122114","Sand control temporary isolation services","711221","Yes"
"unspsc","71122102","Sand control blending services","711221","Yes"
"unspsc","71122115","Well tool redressing services","711221","Yes"
"unspsc","71122103","Cleaning fluid sand control services","711221","Yes"
"unspsc","71122116","Non fracturing sand control pumping services","711221","Yes"
"unspsc","71122104","Completion fluid sand control services","711221","Yes"
"unspsc","71122105","Well consolidation services","711221","Yes"
"unspsc","71122107","Fracturing fluid sand control services","711221","Yes"
"unspsc","71122202","Slickline lifting services","711222","Yes"
"unspsc","71122203","Slickline manipulation services","711222","Yes"
"unspsc","71122204","Slickline completion services","711222","Yes"
"unspsc","71122205","Slickline logging services","711222","Yes"
"unspsc","71122206","Slickline mechanical services","711222","Yes"
"unspsc","71122207","Slickline pipe recovery services","711222","Yes"
"unspsc","71122201","Slickline fishing services","711222","Yes"
"unspsc","77131701","Toxic substances monitoring services","771317","Yes"
"unspsc","77131702","Toxic substances rehabilitation services","771317","Yes"
"unspsc","7812","Material packing and handling","78","Yes"
"unspsc","7811","Passenger transport","78","Yes"
"unspsc","7810","Mail and cargo transport","78","Yes"
"unspsc","7813","Storage","78","Yes"
"unspsc","7818","Transportation repair or maintenance services","78","Yes"
"unspsc","7814","Transport operations","78","Yes"
"unspsc","781015","Air cargo transport","7810","Yes"
"unspsc","781020","Spacecraft cargo transport","7810","Yes"
"unspsc","781018","Road cargo transport","7810","Yes"
"unspsc","781016","Rail cargo transport","7810","Yes"
"unspsc","781021","Pipeline services","7810","Yes"
"unspsc","781019","Intermodal cargo transport","7810","Yes"
"unspsc","781017","Marine cargo transport","7810","Yes"
"unspsc","781022","Postal and small parcel and courier services","7810","Yes"
"unspsc","78101501","Domestic air cargo transport","781015","Yes"
"unspsc","78101502","International air cargo transport","781015","Yes"
"unspsc","78101503","Armored air transport","781015","Yes"
"unspsc","78101601","Boxcar transport services","781016","Yes"
"unspsc","78101602","Bulk cargo rail transport services","781016","Yes"
"unspsc","78101603","Livestock rail transport","781016","Yes"
"unspsc","78101604","Vehicle transport services","781016","Yes"
"unspsc","78101902","Ocean to rail transportation","781019","Yes"
"unspsc","78101903","Ocean to truck transportation","781019","Yes"
"unspsc","78101904","Air to truck transport","781019","Yes"
"unspsc","78101905","Rail truck transportation","781019","Yes"
"unspsc","78101901","Air to ocean transportation","781019","Yes"
"unspsc","78101702","International vessel transport services","781017","Yes"
"unspsc","78101703","Domestic barge transport services","781017","Yes"
"unspsc","78101704","International barge transport services","781017","Yes"
"unspsc","78101705","Armored marine transport","781017","Yes"
"unspsc","78101701","Domestic vessel transport services","781017","Yes"
"unspsc","78101801","Local area trucking services","781018","Yes"
"unspsc","78101802","Regional or national trucking services","781018","Yes"
"unspsc","78101803","Vehicle carrier services","781018","Yes"
"unspsc","78101804","Relocation services","781018","Yes"
"unspsc","78102201","National postal delivery services","781022","Yes"
"unspsc","78102206","Bicycle or scooter messenger services","781022","Yes"
"unspsc","78102202","Post office box services","781022","Yes"
"unspsc","78102203","Mailing or mail pick up or delivery services","781022","Yes"
"unspsc","78102204","Letter or small parcel worldwide delivery services","781022","Yes"
"unspsc","78102205","Letter or small parcel local delivery services","781022","Yes"
"unspsc","78102001","Satellite launch services","781020","Yes"
"unspsc","78102002","Experimental payload services","781020","Yes"
"unspsc","78102101","Petroleum products transport","781021","Yes"
"unspsc","78102102","Water transport","781021","Yes"
"unspsc","71151102","Oilfield data mining services","711511","Yes"
"unspsc","71151103","Oilfield log data management services","711511","Yes"
"unspsc","71151104","Oilfield mapping data management services","711511","Yes"
"unspsc","71151105","Seismic data management services","711511","Yes"
"unspsc","71151106","Data storage and backup","711511","Yes"
"unspsc","71151101","Oilfield asset data management services","711511","Yes"
"unspsc","71141202","Well site restoration services","711412","Yes"
"unspsc","71141201","Well cleaning or swabbing services","711412","Yes"
"unspsc","711510","Oilfield information management and communications services","7115","Yes"
"unspsc","711512","Oilfield economic and risk model services","7115","Yes"
"unspsc","711514","Well service engineering","7115","Yes"
"unspsc","711513","Oilfield interpretation services","7115","Yes"
"unspsc","711511","Oilfield data management services","7115","Yes"
"unspsc","71151001","Oilfield data and message transmission services","711510","Yes"
"unspsc","71151002","Oilfield graphics transmission services","711510","Yes"
"unspsc","71151003","Oilfield real time well data monitoring services","711510","Yes"
"unspsc","71151004","Oilfield satellite well data transmission services","711510","Yes"
"unspsc","71151005","Oilfield well data transmission services","711510","Yes"
"unspsc","71151007","Computer based simulation training program services","711510","Yes"
"unspsc","71151201","Oilfield budgeting services","711512","Yes"
"unspsc","71151202","Oilfield capital planning services","711512","Yes"
"unspsc","71151203","Oilfield decision tree services","711512","Yes"
"unspsc","71151302","Oilfield case studies","711513","Yes"
"unspsc","71151303","Oilfield decline analysis","711513","Yes"
"unspsc","71151304","Oilfield field studies","711513","Yes"
"unspsc","71151305","Oilfield fracturing interpretation services","711513","Yes"
"unspsc","71151319","Geomechanical services processing","711513","Yes"
"unspsc","71151320","Nuclear magnetic resonance processing and interpretation services","711513","Yes"
"unspsc","71151321","Resistivity processing and interpretation services","711513","Yes"
"unspsc","71151307","Geophysics services","711513","Yes"
"unspsc","71151322","Dip angle and direction processing","711513","Yes"
"unspsc","71151308","Gravel pack interpretation services","711513","Yes"
"unspsc","71151323","Borehole image processing","711513","Yes"
"unspsc","71151309","Oilfield grid mapping services","711513","Yes"
"unspsc","71151324","Logging while drilling processing","711513","Yes"
"unspsc","71151310","Oilfield mapping or visualization services","711513","Yes"
"unspsc","71151325","Pulsed neutron processing and interpretation services","711513","Yes"
"unspsc","71151311","Petrophysics services","711513","Yes"
"unspsc","71151326","General cased hole and production log processing","711513","Yes"
"unspsc","71151315","Rock mechanics services","711513","Yes"
"unspsc","71151327","Casing inspection analysis services processing","711513","Yes"
"unspsc","71151316","Reservoir services","711513","Yes"
"unspsc","71151317","General formation evaluation","711513","Yes"
"unspsc","71151301","Oilfield bubble map services","711513","Yes"
"unspsc","71151306","Geology services","711513","Yes"
"unspsc","71151318","Acoustic waveform processing services","711513","Yes"
"unspsc","71151401","Well cementing job design services","711514","Yes"
"unspsc","71151402","Coiled tubing job design services","711514","Yes"
"unspsc","71151403","Well drilling job design services","711514","Yes"
"unspsc","71151404","Well fracturing job design services","711514","Yes"
"unspsc","71151405","Matrix stimulation job design services","711514","Yes"
"unspsc","71151406","Well sand control job design services","711514","Yes"
"unspsc","711615","Well site operations services","7116","Yes"
"unspsc","711614","Well construction management services","7116","Yes"
"unspsc","711613","Oilfield project management services","7116","Yes"
"unspsc","711616","Other oilfield support services","7116","Yes"
"unspsc","711612","Oilfield production operations management","7116","Yes"
"unspsc","711611","Oilfield production engineering management","7116","Yes"
"unspsc","711610","Oilfield modeling services","7116","Yes"
"unspsc","71161002","Oilfield drilling models","711610","Yes"
"unspsc","71161003","Oilfield economic models","711610","Yes"
"unspsc","71161004","Oilfield field development models","711610","Yes"
"unspsc","71161005","Oilfield production models","711610","Yes"
"unspsc","71161006","Oilfield risk management services","711610","Yes"
"unspsc","71161007","Geological or geophysical models","711610","Yes"
"unspsc","71161008","Reservoir models","711610","Yes"
"unspsc","71161001","Oilfield completion models","711610","Yes"
"unspsc","71161204","Oilfield paraffin cutting service","711612","Yes"
"unspsc","71161205","Oilfield planning services","711612","Yes"
"unspsc","71161206","Oilfield processing services","711612","Yes"
"unspsc","71161201","Oilfield hot oiling service","711612","Yes"
"unspsc","71161202","Oilfield lease operations","711612","Yes"
"unspsc","71161203","Oilfield logging services","711612","Yes"
"unspsc","71161104","Oilfield production system analysis services","711611","Yes"
"unspsc","71161105","Well perforation services","711611","Yes"
"unspsc","71161106","Oilfield production chemistry services","711611","Yes"
"unspsc","71161107","Oilfield production monitoring services","711611","Yes"
"unspsc","71161109","Well stimulation services","711611","Yes"
"unspsc","71161110","Underground gas storage services","711611","Yes"
"unspsc","71161111","Oilfield water management services","711611","Yes"
"unspsc","71161101","Oilfield artificial lift services","711611","Yes"
"unspsc","71161102","Enhanced oil recovery services","711611","Yes"
"unspsc","71161103","Well injection services","711611","Yes"
"unspsc","71161308","Well site logistics or procurement services","711613","Yes"
"unspsc","71161301","Oilfield audits or inspection services","711613","Yes"
"unspsc","71161302","Oilfield emergency response planning services","711613","Yes"
"unspsc","71161303","Oilfield field development services","711613","Yes"
"unspsc","71161304","Oilfield performance monitoring services","711613","Yes"
"unspsc","71161305","Oilfield reporting services","711613","Yes"
"unspsc","71161306","Oilfield succession plan or handover services","711613","Yes"
"unspsc","71161307","Oilfield training matrix services","711613","Yes"
"unspsc","71161413","Well fabrication or construction services","711614","Yes"
"unspsc","71161402","Well completion engineering services","711614","Yes"
"unspsc","71161403","Deadman anchor services","711614","Yes"
"unspsc","71161405","Well site pit lining services","711614","Yes"
"unspsc","71161407","Well pulling unit services","711614","Yes"
"unspsc","71161408","Shorebased services","711614","Yes"
"unspsc","71161409","Test pit lining services","711614","Yes"
"unspsc","71161410","Well site vacuum truck services","711614","Yes"
"unspsc","71161411","Underbalanced applications engineering services","711614","Yes"
"unspsc","71161412","Well workover services","711614","Yes"
"unspsc","71161501","Well site electrical or instrumentation services","711615","Yes"
"unspsc","71161502","Well site heavy equipment or crane services","711615","Yes"
"unspsc","71161503","Well site inspection or equipment testing services","711615","Yes"
"unspsc","71161504","Well instrument or meter services","711615","Yes"
"unspsc","71161505","Well site valve or valve part services","711615","Yes"
"unspsc","71161605","Oilfield consultancy services","711616","Yes"
"unspsc","71161601","Oilfield drafting services","711616","Yes"
"unspsc","71161602","Oilfield equipment brokerage services","711616","Yes"
"unspsc","71161603","Oilfield research and development services","711616","Yes"
"unspsc","71161604","Oilfield certification services","711616","Yes"
"unspsc","7210","Building construction and support and maintenance and repair services","72","Yes"
"unspsc","7213","General building construction","72","Yes"
"unspsc","721015","Building support services","7210","Yes"
"unspsc","721016","Roofing and siding and sheet metal work","7210","Yes"
"unspsc","721027","Flooring service","7210","Yes"
"unspsc","721030","Site preparation services","7210","Yes"
"unspsc","721020","Coating and caulking and weather and water and fireproofing","7210","Yes"
"unspsc","721028","Refurbishing services","7210","Yes"
"unspsc","721024","Painting and paper hanging","7210","Yes"
"unspsc","721022","Electrical services","7210","Yes"
"unspsc","721018","Exterior cleaning","7210","Yes"
"unspsc","721023","Plumbing and heating and air conditioning","7210","Yes"
"unspsc","721029","Grounds maintenance services","7210","Yes"
"unspsc","721026","Carpentry","7210","Yes"
"unspsc","721017","Concrete work","7210","Yes"
"unspsc","721025","Masonry and stonework and tile setting","7210","Yes"
"unspsc","721021","Pest control","7210","Yes"
"unspsc","721019","Interior finishing","7210","Yes"
"unspsc","72101501","Handyman services","721015","Yes"
"unspsc","72101502","Scaffolding services","721015","Yes"
"unspsc","72101503","Rigging services","721015","Yes"
"unspsc","72101504","Disaster proofing or contingency services","721015","Yes"
"unspsc","72101505","Locksmith services","721015","Yes"
"unspsc","72101506","Elevator maintenance services.","721015","Yes"
"unspsc","72101601","Roofing installation or repair","721016","Yes"
"unspsc","72101602","Skylight installation","721016","Yes"
"unspsc","72101603","Gutter or downspout services","721016","Yes"
"unspsc","72101604","Architectural sheet metal work","721016","Yes"
"unspsc","72101605","Ceiling erection or repair","721016","Yes"
"unspsc","72101606","Chute installation","721016","Yes"
"unspsc","72101607","Siding installation or repair","721016","Yes"
"unspsc","72101701","Exterior concrete or stucco services","721017","Yes"
"unspsc","72101702","Grouting services","721017","Yes"
"unspsc","72101703","Sidewalk or curb construction","721017","Yes"
"unspsc","72101704","Foundation or slab work","721017","Yes"
"unspsc","72101801","Sandblasting","721018","Yes"
"unspsc","72101802","High pressure water blasting","721018","Yes"
"unspsc","72101803","Steam cleaning","721018","Yes"
"unspsc","72102101","Bird proofing services","721021","Yes"
"unspsc","72102102","Termite control services","721021","Yes"
"unspsc","72102103","Extermination or fumigation services","721021","Yes"
"unspsc","72102104","Structural pest control","721021","Yes"
"unspsc","72102105","Animal trapping","721021","Yes"
"unspsc","72102106","Rodent control","721021","Yes"
"unspsc","72101901","Interior design or decorating","721019","Yes"
"unspsc","72101902","Plastering or drywall","721019","Yes"
"unspsc","72101903","Finish carpentry or cabinetry","721019","Yes"
"unspsc","72102001","Caulking","721020","Yes"
"unspsc","72102002","Plastic encasement or coating of structural materials","721020","Yes"
"unspsc","72102003","Coating or glazing of metal or wood or concrete structural materials","721020","Yes"
"unspsc","72102004","Dampproofing","721020","Yes"
"unspsc","72102005","Fireproofing of buildings","721020","Yes"
"unspsc","72102006","Wrapping of pipes","721020","Yes"
"unspsc","72102205","Telecom equipment maintenance or support","721022","Yes"
"unspsc","72102206","Underground engineering for communication equipment","721022","Yes"
"unspsc","72102207","Overground engineering for communication equipment","721022","Yes"
"unspsc","72102208","Cable laying","721022","Yes"
"unspsc","72102209","Cable pulling","721022","Yes"
"unspsc","72102210","Power cable installation and supply","721022","Yes"
"unspsc","72102211","Microwave antenna installation","721022","Yes"
"unspsc","72102201","Electric power systems installation or service","721022","Yes"
"unspsc","72102202","Electronic controls installation","721022","Yes"
"unspsc","72102203","Communication equipment installation","721022","Yes"
"unspsc","72102204","Safety or security systems installation","721022","Yes"
"unspsc","72102304","Plumbing system maintenance or repair","721023","Yes"
"unspsc","72102305","Air conditioning installation or maintenance or repair services","721023","Yes"
"unspsc","72102306","Pressure Controller Installation","721023","Yes"
"unspsc","72102307","Pressure controller maintenance or repair or operation","721023","Yes"
"unspsc","72102301","Boiler installation or adjustment or maintenance or repair services","721023","Yes"
"unspsc","72102302","Heating systems installation repair or maintenance","721023","Yes"
"unspsc","72102303","Plumbing system construction","721023","Yes"
"unspsc","72102401","Exterior painting services","721024","Yes"
"unspsc","72102402","Interior painting services","721024","Yes"
"unspsc","72102403","Wallcovering services","721024","Yes"
"unspsc","72102404","Industrial or specialized paint application for aircraft or ship or bridge","721024","Yes"
"unspsc","72102405","Pavement marking services","721024","Yes"
"unspsc","72102501","Bricklaying","721025","Yes"
"unspsc","72102502","Chimney construction or maintenance","721025","Yes"
"unspsc","72102503","Marble or stone or tile installation","721025","Yes"
"unspsc","72102504","Retaining wall construction","721025","Yes"
"unspsc","72102505","Fresco work","721025","Yes"
"unspsc","72102506","Acoustical","721025","Yes"
"unspsc","72102507","Insulating material installation","721025","Yes"
"unspsc","72102508","Restoration of masonry or stonework or tile","721025","Yes"
"unspsc","72102601","Rough carpentry","721026","Yes"
"unspsc","72102602","Windows or door or fixture installation","721026","Yes"
"unspsc","72102701","Floor sheathing or laying or installation or finishing","721027","Yes"
"unspsc","72102702","Floor covering installation or maintenance","721027","Yes"
"unspsc","72102703","Floor cleaning services","721027","Yes"
"unspsc","72102801","Renovation of buildings or landmarks or monuments","721028","Yes"
"unspsc","72102802","Restoration of buildings or landmarks or monuments","721028","Yes"
"unspsc","72102803","Test equipment refurbishment","721028","Yes"
"unspsc","721315","Residential construction","7213","Yes"
"unspsc","721316","Commercial or industrial construction","7213","Yes"
"unspsc","721317","Infrastructure construction","7213","Yes"
"unspsc","72102903","Parking lot or road maintenance or repairs or services","721029","Yes"
"unspsc","72102904","Parking lot or road sweeping services","721029","Yes"
"unspsc","72102905","Exterior grounds maintenance","721029","Yes"
"unspsc","72102901","Snow removal services","721029","Yes"
"unspsc","72102902","Landscaping services","721029","Yes"
"unspsc","72103001","Land clearing services","721030","Yes"
"unspsc","72103002","Land levelling services","721030","Yes"
"unspsc","72103003","Demolition services","721030","Yes"
"unspsc","72103004","Digging services","721030","Yes"
"unspsc","73101503","Oils or greases production services","731015","Yes"
"unspsc","73101504","Coal production services","731015","Yes"
"unspsc","73101505","Plastics or resins or fibers manufacturing services","731015","Yes"
"unspsc","73101501","Petroleum refining services","731015","Yes"
"unspsc","73101502","Natural gas production services","731015","Yes"
"unspsc","72131501","Apartment construction","721315","Yes"
"unspsc","72131502","Single family home construction","721315","Yes"
"unspsc","72131601","Power plant construction","721316","Yes"
"unspsc","72131701","Highway or road paving or surfacing","721317","Yes"
"unspsc","72131702","Bridge construction","721317","Yes"
"unspsc","7311","Wood and paper industries","73","Yes"
"unspsc","7313","Food and beverage industries","73","Yes"
"unspsc","7312","Metal and mineral industries","73","Yes"
"unspsc","7317","Manufacture of electrical goods and precision instruments","73","Yes"
"unspsc","7314","Fibers and textiles and fabric industries","73","Yes"
"unspsc","7316","Machinery and transport equipment manufacture","73","Yes"
"unspsc","7315","Manufacturing support services","73","Yes"
"unspsc","7310","Plastic and chemical industries","73","Yes"
"unspsc","7318","Machining and processing services","73","Yes"
"unspsc","731017","Pharmaceutical production","7310","Yes"
"unspsc","731018","Biochemical and biotechnology production","7310","Yes"
"unspsc","731016","Chemicals and fertilizers production","7310","Yes"
"unspsc","731019","Rubber production","7310","Yes"
"unspsc","731015","Petrochemical and plastic production","7310","Yes"
"unspsc","73101604","Organic chemical production services","731016","Yes"
"unspsc","73101605","Acetylene or derivatives production services","731016","Yes"
"unspsc","73101606","Ethylene or derivatives production services","731016","Yes"
"unspsc","73101607","Ethanol or methanol or derivatives production services","731016","Yes"
"unspsc","73101608","Fertilizers production services","731016","Yes"
"unspsc","73101609","Potash mining or processing services","731016","Yes"
"unspsc","73101610","Pesticide production services","731016","Yes"
"unspsc","73101611","Paints or varnishes or lacquers production services","731016","Yes"
"unspsc","73101612","Soap or cleaning preparations or perfumes or cosmetics production services","731016","Yes"
"unspsc","73101601","Inorganic chemicals production services","731016","Yes"
"unspsc","73101613","Solvents or glycols or detergents production services","731016","Yes"
"unspsc","73101602","Soda ash or chlorine or caustic soda production services","731016","Yes"
"unspsc","73101614","Ferments or enzymes services","731016","Yes"
"unspsc","73101603","Inorganic acids production services","731016","Yes"
"unspsc","73101801","Biomass production services","731018","Yes"
"unspsc","73101802","Bioprotein production services","731018","Yes"
"unspsc","73101701","Drugs or medicine production services","731017","Yes"
"unspsc","73101702","Vaccines or sera or antibiotics production services","731017","Yes"
"unspsc","73101703","Parapharmaceutical production services","731017","Yes"
"unspsc","73101901","Rubber milling services","731019","Yes"
